"well","strain","f.j","starch","cond.SN","cond.SN.dil","x","cfu.m","cfu.sd","od600.m","od600.sd"
"G06","E",0.0592661759859386,TRUE,"T","0",0.05,41525.2293577982,4208.5654299136,0.2125,0.0215367902281964
"G06","E",0.177304185433373,TRUE,"T","0",0.125,41525.2293577982,4208.5654299136,0.2125,0.0215367902281964
"G06","E",0,TRUE,"T","0",0,NA,NA,NA,NA
"A01","M",0.995196335809641,TRUE,"C","0.1",0.5,262016.129032258,117182.997225321,0.1083,0.0484356388531328
"A01","M",0.950790370328995,TRUE,"C","0.1",0.25,262016.129032258,117182.997225321,0.1083,0.0484356388531328
"A01","M",0.486454784114394,TRUE,"C","0.1",0.125,262016.129032258,117182.997225321,0.1083,0.0484356388531328
"A01","M",0.185778919734123,TRUE,"C","0.1",0.05,262016.129032258,117182.997225321,0.1083,0.0484356388531328
"A01","M",0.110037423895436,TRUE,"C","0.1",0.025,262016.129032258,117182.997225321,0.1083,0.0484356388531328
"A01","M",1,FALSE,"C","0.1",0.5,262016.129032258,117182.997225321,0.1083,0.0484356388531328
"A01","M",0,TRUE,"C","0.1",0,NA,NA,NA,NA
"A02","M",0.99680453394429,TRUE,"C","0.05",0.5,152806.451612903,3612.32714301147,0.06316,0.00149309521911141
"A02","M",0.985529965030749,TRUE,"C","0.05",0.25,152806.451612903,3612.32714301147,0.06316,0.00149309521911141
"A02","M",0.525443144820933,TRUE,"C","0.05",0.125,152806.451612903,3612.32714301147,0.06316,0.00149309521911141
"A02","M",0.215422645604727,TRUE,"C","0.05",0.05,152806.451612903,3612.32714301147,0.06316,0.00149309521911141
"A02","M",0.0694561678524056,TRUE,"C","0.05",0.025,152806.451612903,3612.32714301147,0.06316,0.00149309521911141
"A02","M",1,FALSE,"C","0.05",0.5,152806.451612903,3612.32714301147,0.06316,0.00149309521911141
"A02","M",0,TRUE,"C","0.05",0,NA,NA,NA,NA
"A03","M",0.99481671142197,TRUE,"C","0.025",0.5,185806.451612903,47952.3480082104,0.0768,0.0198203038433936
"A03","M",0.84918503715731,TRUE,"C","0.025",0.25,185806.451612903,47952.3480082104,0.0768,0.0198203038433936
"A03","M",0.20589521014176,TRUE,"C","0.025",0.125,185806.451612903,47952.3480082104,0.0768,0.0198203038433936
"A03","M",0.103166177480797,TRUE,"C","0.025",0.05,185806.451612903,47952.3480082104,0.0768,0.0198203038433936
"A03","M",0.0409667145444327,TRUE,"C","0.025",0.025,185806.451612903,47952.3480082104,0.0768,0.0198203038433936
"A03","M",1,FALSE,"C","0.025",0.5,185806.451612903,47952.3480082104,0.0768,0.0198203038433936
"A03","M",0,TRUE,"C","0.025",0,NA,NA,NA,NA
"A04","M",0.638061674008811,TRUE,"C","0.0125",0.5,238790.322580645,32759.2120318064,0.0987,0.01354047430648
"A04","M",0.186079295154185,TRUE,"C","0.0125",0.25,238790.322580645,32759.2120318064,0.0987,0.01354047430648
"A04","M",0.0901615271659325,TRUE,"C","0.0125",0.125,238790.322580645,32759.2120318064,0.0987,0.01354047430648
"A04","M",0.120293685756241,TRUE,"C","0.0125",0.05,238790.322580645,32759.2120318064,0.0987,0.01354047430648
"A04","M",0.152775330396476,TRUE,"C","0.0125",0.025,238790.322580645,32759.2120318064,0.0987,0.01354047430648
"A04","M",1,FALSE,"C","0.0125",0.5,238790.322580645,32759.2120318064,0.0987,0.01354047430648
"A04","M",0,TRUE,"C","0.0125",0,NA,NA,NA,NA
"A05","M",0.92728195461466,TRUE,"C","0.00625",0.5,183870.967741935,18774.9140755207,0.076,0.00776029781788187
"A05","M",0.278184586384398,TRUE,"C","0.00625",0.25,183870.967741935,18774.9140755207,0.076,0.00776029781788187
"A05","M",-0.0572029290219676,TRUE,"C","0.00625",0.125,183870.967741935,18774.9140755207,0.076,0.00776029781788187
"A05","M",-0.0795330964982237,TRUE,"C","0.00625",0.05,183870.967741935,18774.9140755207,0.076,0.00776029781788187
"A05","M",-0.166316247371855,TRUE,"C","0.00625",0.025,183870.967741935,18774.9140755207,0.076,0.00776029781788187
"A05","M",1,FALSE,"C","0.00625",0.5,183870.967741935,18774.9140755207,0.076,0.00776029781788187
"A05","M",0,TRUE,"C","0.00625",0,NA,NA,NA,NA
"A06","M",0.981322265045953,TRUE,"C","0",0.5,195000,54627.2012226832,0.0806,0.0225792431720424
"A06","M",0.632028856606384,TRUE,"C","0",0.25,195000,54627.2012226832,0.0806,0.0225792431720424
"A06","M",0.306996738808183,TRUE,"C","0",0.125,195000,54627.2012226832,0.0806,0.0225792431720424
"A06","M",0.226010475343413,TRUE,"C","0",0.05,195000,54627.2012226832,0.0806,0.0225792431720424
"A06","M",0.195325625061765,TRUE,"C","0",0.025,195000,54627.2012226832,0.0806,0.0225792431720424
"A06","M",1,FALSE,"C","0",0.5,195000,54627.2012226832,0.0806,0.0225792431720424
"A06","M",0,TRUE,"C","0",0,NA,NA,NA,NA
"A07","M",0.998882119501425,TRUE,"C","0.1",0.5,107661.290322581,14256.1851045675,0.0445,0.0058925565098879
"A07","M",0.986417751942317,TRUE,"C","0.1",0.25,107661.290322581,14256.1851045675,0.0445,0.0058925565098879
"A07","M",0.712592923816444,TRUE,"C","0.1",0.125,107661.290322581,14256.1851045675,0.0445,0.0058925565098879
"A07","M",0.220893186518361,TRUE,"C","0.1",0.05,107661.290322581,14256.1851045675,0.0445,0.0058925565098879
"A07","M",0.143479961992063,TRUE,"C","0.1",0.025,107661.290322581,14256.1851045675,0.0445,0.0058925565098879
"A07","M",1,FALSE,"C","0.1",0.5,107661.290322581,14256.1851045675,0.0445,0.0058925565098879
"A07","M",0,TRUE,"C","0.1",0,NA,NA,NA,NA
"A09","M",0.996933858957512,TRUE,"C","0.025",0.5,140491.935483871,16575.2980269624,0.05807,0.00685112318447777
"A09","M",0.894186846880671,TRUE,"C","0.025",0.25,140491.935483871,16575.2980269624,0.05807,0.00685112318447777
"A09","M",0.282898441899756,TRUE,"C","0.025",0.125,140491.935483871,16575.2980269624,0.05807,0.00685112318447777
"A09","M",0.0708341155121707,TRUE,"C","0.025",0.05,140491.935483871,16575.2980269624,0.05807,0.00685112318447777
"A09","M",0.089981853450973,TRUE,"C","0.025",0.025,140491.935483871,16575.2980269624,0.05807,0.00685112318447777
"A09","M",1,FALSE,"C","0.025",0.5,140491.935483871,16575.2980269624,0.05807,0.00685112318447777
"A09","M",0,TRUE,"C","0.025",0,NA,NA,NA,NA
"A10","M",0.995659870938267,TRUE,"C","0.0125",0.5,141290.322580645,15009.5356440411,0.0584,0.00620394139953698
"A10","M",0.811432813659985,TRUE,"C","0.0125",0.25,141290.322580645,15009.5356440411,0.0584,0.00620394139953698
"A10","M",0.234766718062932,TRUE,"C","0.0125",0.125,141290.322580645,15009.5356440411,0.0584,0.00620394139953698
"A10","M",0.153903260807493,TRUE,"C","0.0125",0.05,141290.322580645,15009.5356440411,0.0584,0.00620394139953698
"A10","M",0.297641482496716,TRUE,"C","0.0125",0.025,141290.322580645,15009.5356440411,0.0584,0.00620394139953698
"A10","M",1,FALSE,"C","0.0125",0.5,141290.322580645,15009.5356440411,0.0584,0.00620394139953698
"A10","M",0,TRUE,"C","0.0125",0,NA,NA,NA,NA
"A11","M",0.997002262443439,TRUE,"C","0.00625",0.5,197419.35483871,66679.4559359372,0.0816,0.027560841786854
"A11","M",0.870192307692308,TRUE,"C","0.00625",0.25,197419.35483871,66679.4559359372,0.0816,0.027560841786854
"A11","M",0.304128959276018,TRUE,"C","0.00625",0.125,197419.35483871,66679.4559359372,0.0816,0.027560841786854
"A11","M",0.183540723981901,TRUE,"C","0.00625",0.05,197419.35483871,66679.4559359372,0.0816,0.027560841786854
"A11","M",0.15356334841629,TRUE,"C","0.00625",0.025,197419.35483871,66679.4559359372,0.0816,0.027560841786854
"A11","M",1,FALSE,"C","0.00625",0.5,197419.35483871,66679.4559359372,0.0816,0.027560841786854
"A11","M",0,TRUE,"C","0.00625",0,NA,NA,NA,NA
"A12","M",0.998214710783147,TRUE,"C","0",0.5,105048.387096774,40447.355334929,0.04342,0.016718240205104
"A12","M",0.990418947869555,TRUE,"C","0",0.25,105048.387096774,40447.355334929,0.04342,0.016718240205104
"A12","M",0.577600571292549,TRUE,"C","0",0.125,105048.387096774,40447.355334929,0.04342,0.016718240205104
"A12","M",0.1928707450607,TRUE,"C","0",0.05,105048.387096774,40447.355334929,0.04342,0.016718240205104
"A12","M",0.133004046655558,TRUE,"C","0",0.025,105048.387096774,40447.355334929,0.04342,0.016718240205104
"A12","M",1,FALSE,"C","0",0.5,105048.387096774,40447.355334929,0.04342,0.016718240205104
"A12","M",0,TRUE,"C","0",0,NA,NA,NA,NA
"B01","M",0.997631914506042,TRUE,"E","0.1",0.5,96290.3225806452,1020.08956779625,0.0398,0.000421637021355784
"B01","M",0.994231586617281,TRUE,"E","0.1",0.25,96290.3225806452,1020.08956779625,0.0398,0.000421637021355784
"B01","M",0.874734349383691,TRUE,"E","0.1",0.125,96290.3225806452,1020.08956779625,0.0398,0.000421637021355784
"B01","M",0.189811160361892,TRUE,"E","0.1",0.05,96290.3225806452,1020.08956779625,0.0398,0.000421637021355784
"B01","M",0.0350355212824093,TRUE,"E","0.1",0.025,96290.3225806452,1020.08956779625,0.0398,0.000421637021355784
"B01","M",1,FALSE,"E","0.1",0.5,96290.3225806452,1020.08956779625,0.0398,0.000421637021355784
"B01","M",0,TRUE,"E","0.1",0,NA,NA,NA,NA
"B02","M",0.998610065442752,TRUE,"E","0.05",0.5,171241.935483871,35651.6925851094,0.07078,0.0147360329351785
"B02","M",0.943244338912376,TRUE,"E","0.05",0.25,171241.935483871,35651.6925851094,0.07078,0.0147360329351785
"B02","M",0.534719406961256,TRUE,"E","0.05",0.125,171241.935483871,35651.6925851094,0.07078,0.0147360329351785
"B02","M",0.178954074245671,TRUE,"E","0.05",0.05,171241.935483871,35651.6925851094,0.07078,0.0147360329351785
"B02","M",0.0625470550761568,TRUE,"E","0.05",0.025,171241.935483871,35651.6925851094,0.07078,0.0147360329351785
"B02","M",1,FALSE,"E","0.05",0.5,171241.935483871,35651.6925851094,0.07078,0.0147360329351785
"B02","M",0,TRUE,"E","0.05",0,NA,NA,NA,NA
"B03","M",0.997234723201215,TRUE,"E","0.025",0.5,330967.741935484,5904.19523152359,0.1368,0.00244040069569642
"B03","M",0.954454264490593,TRUE,"E","0.025",0.25,330967.741935484,5904.19523152359,0.1368,0.00244040069569642
"B03","M",0.543620885972998,TRUE,"E","0.025",0.125,330967.741935484,5904.19523152359,0.1368,0.00244040069569642
"B03","M",0.223228325109798,TRUE,"E","0.025",0.05,330967.741935484,5904.19523152359,0.1368,0.00244040069569642
"B03","M",0.119720219053299,TRUE,"E","0.025",0.025,330967.741935484,5904.19523152359,0.1368,0.00244040069569642
"B03","M",1,FALSE,"E","0.025",0.5,330967.741935484,5904.19523152359,0.1368,0.00244040069569642
"B03","M",0,TRUE,"E","0.025",0,NA,NA,NA,NA
"B04","M",0.993377483443709,TRUE,"E","0.0125",0.5,92975.8064516129,163.294005897719,0.03843,6.74948557710572e-05
"B04","M",0.748803357156908,TRUE,"E","0.0125",0.25,92975.8064516129,163.294005897719,0.03843,6.74948557710572e-05
"B04","M",0.21651039276113,TRUE,"E","0.0125",0.125,92975.8064516129,163.294005897719,0.03843,6.74948557710572e-05
"B04","M",0.0213756474985248,TRUE,"E","0.0125",0.05,92975.8064516129,163.294005897719,0.03843,6.74948557710572e-05
"B04","M",-0.0585535374729524,TRUE,"E","0.0125",0.025,92975.8064516129,163.294005897719,0.03843,6.74948557710572e-05
"B04","M",1,FALSE,"E","0.0125",0.5,92975.8064516129,163.294005897719,0.03843,6.74948557710572e-05
"B04","M",0,TRUE,"E","0.0125",0,NA,NA,NA,NA
"B05","M",0.992309382553285,TRUE,"E","0.00625",0.5,93314.5161290323,229.520152754163,0.03857,9.48683298050541e-05
"B05","M",0.761920457042408,TRUE,"E","0.00625",0.25,93314.5161290323,229.520152754163,0.03857,9.48683298050541e-05
"B05","M",0.345418589321028,TRUE,"E","0.00625",0.125,93314.5161290323,229.520152754163,0.03857,9.48683298050541e-05
"B05","M",0.185179081520545,TRUE,"E","0.00625",0.05,93314.5161290323,229.520152754163,0.03857,9.48683298050541e-05
"B05","M",0.101461217314876,TRUE,"E","0.00625",0.025,93314.5161290323,229.520152754163,0.03857,9.48683298050541e-05
"B05","M",1,FALSE,"E","0.00625",0.5,93314.5161290323,229.520152754163,0.03857,9.48683298050541e-05
"B05","M",0,TRUE,"E","0.00625",0,NA,NA,NA,NA
"B06","M",0.96820420958352,TRUE,"E","0",0.5,172741.935483871,6571.46735079463,0.0714,0.00271620650499511
"B06","M",0.554131213613972,TRUE,"E","0",0.25,172741.935483871,6571.46735079463,0.0714,0.00271620650499511
"B06","M",0.277765338110166,TRUE,"E","0",0.125,172741.935483871,6571.46735079463,0.0714,0.00271620650499511
"B06","M",0.120689655172414,TRUE,"E","0",0.05,172741.935483871,6571.46735079463,0.0714,0.00271620650499511
"B06","M",0.0938199731303179,TRUE,"E","0",0.025,172741.935483871,6571.46735079463,0.0714,0.00271620650499511
"B06","M",1,FALSE,"E","0",0.5,172741.935483871,6571.46735079463,0.0714,0.00271620650499511
"B06","M",0,TRUE,"E","0",0,NA,NA,NA,NA
"B07","M",0.9958071278826,TRUE,"E","0.1",0.5,106838.709677419,34592.01786991,0.04416,0.0142980340528961
"B07","M",0.966397124887691,TRUE,"E","0.1",0.25,106838.709677419,34592.01786991,0.04416,0.0142980340528961
"B07","M",0.504103024857742,TRUE,"E","0.1",0.125,106838.709677419,34592.01786991,0.04416,0.0142980340528961
"B07","M",0.168733153638814,TRUE,"E","0.1",0.05,106838.709677419,34592.01786991,0.04416,0.0142980340528961
"B07","M",-0.00227613057801745,TRUE,"E","0.1",0.025,106838.709677419,34592.01786991,0.04416,0.0142980340528961
"B07","M",1,FALSE,"E","0.1",0.5,106838.709677419,34592.01786991,0.04416,0.0142980340528961
"B07","M",0,TRUE,"E","0.1",0,NA,NA,NA,NA
"B09","M",0.971712273409537,TRUE,"E","0.025",0.5,147822.580645161,2896.49758001097,0.0611,0.00119721899973787
"B09","M",0.592772197205865,TRUE,"E","0.025",0.25,147822.580645161,2896.49758001097,0.0611,0.00119721899973787
"B09","M",0.224743101258515,TRUE,"E","0.025",0.125,147822.580645161,2896.49758001097,0.0611,0.00119721899973787
"B09","M",0.158930839394989,TRUE,"E","0.025",0.05,147822.580645161,2896.49758001097,0.0611,0.00119721899973787
"B09","M",0.0845167994457916,TRUE,"E","0.025",0.025,147822.580645161,2896.49758001097,0.0611,0.00119721899973787
"B09","M",1,FALSE,"E","0.025",0.5,147822.580645161,2896.49758001097,0.0611,0.00119721899973787
"B09","M",0,TRUE,"E","0.025",0,NA,NA,NA,NA
"B10","M",0.992855101457559,TRUE,"E","0.0125",0.5,102822.580645161,1710.74221254809,0.0425,0.000707106781186545
"B10","M",0.786910545870249,TRUE,"E","0.0125",0.25,102822.580645161,1710.74221254809,0.0425,0.000707106781186545
"B10","M",0.301114604172621,TRUE,"E","0.0125",0.125,102822.580645161,1710.74221254809,0.0425,0.000707106781186545
"B10","M",0.198742497856531,TRUE,"E","0.0125",0.05,102822.580645161,1710.74221254809,0.0425,0.000707106781186545
"B10","M",0.0664189768505287,TRUE,"E","0.0125",0.025,102822.580645161,1710.74221254809,0.0425,0.000707106781186545
"B10","M",1,FALSE,"E","0.0125",0.5,102822.580645161,1710.74221254809,0.0425,0.000707106781186545
"B10","M",0,TRUE,"E","0.0125",0,NA,NA,NA,NA
"B11","M",0.991921005385996,TRUE,"E","0.00625",0.5,93895.1612903226,4413.36125240443,0.03881,0.0018241893176605
"B11","M",0.734924490442497,TRUE,"E","0.00625",0.25,93895.1612903226,4413.36125240443,0.03881,0.0018241893176605
"B11","M",0.350036962720456,TRUE,"E","0.00625",0.125,93895.1612903226,4413.36125240443,0.03881,0.0018241893176605
"B11","M",0.240627310170029,TRUE,"E","0.00625",0.05,93895.1612903226,4413.36125240443,0.03881,0.0018241893176605
"B11","M",0.162477558348294,TRUE,"E","0.00625",0.025,93895.1612903226,4413.36125240443,0.03881,0.0018241893176605
"B11","M",1,FALSE,"E","0.00625",0.5,93895.1612903226,4413.36125240443,0.03881,0.0018241893176605
"B11","M",0,TRUE,"E","0.00625",0,NA,NA,NA,NA
"B12","M",0.815892951464288,TRUE,"E","0",0.5,98032.2580645161,13169.5301531108,0.04052,0.00544340579661912
"B12","M",0.263454428076765,TRUE,"E","0",0.25,98032.2580645161,13169.5301531108,0.04052,0.00544340579661912
"B12","M",0.132754269616762,TRUE,"E","0",0.125,98032.2580645161,13169.5301531108,0.04052,0.00544340579661912
"B12","M",0.0946064909912554,TRUE,"E","0",0.05,98032.2580645161,13169.5301531108,0.04052,0.00544340579661912
"B12","M",0.0855097130113269,TRUE,"E","0",0.025,98032.2580645161,13169.5301531108,0.04052,0.00544340579661912
"B12","M",1,FALSE,"E","0",0.5,98032.2580645161,13169.5301531108,0.04052,0.00544340579661912
"B12","M",0,TRUE,"E","0",0,NA,NA,NA,NA
"D01","M",0.99714506631773,TRUE,"M","0.1",0.5,154838.709677419,0,0.064,0
"D01","M",0.989769820971867,TRUE,"M","0.1",0.25,154838.709677419,0,0.064,0
"D01","M",0.736097067745197,TRUE,"M","0.1",0.125,154838.709677419,0,0.064,0
"D01","M",0.17896865520728,TRUE,"M","0.1",0.05,154838.709677419,0,0.064,0
"D01","M",0.0949860227205139,TRUE,"M","0.1",0.025,154838.709677419,0,0.064,0
"D01","M",1,FALSE,"M","0.1",0.5,154838.709677419,0,0.064,0
"D01","M",0,TRUE,"M","0.1",0,NA,NA,NA,NA
"D02","M",0.996937127582558,TRUE,"M","0.05",0.5,197419.35483871,61778.6151874976,0.0816,0.0255351609441657
"D02","M",0.995266469900317,TRUE,"M","0.05",0.25,197419.35483871,61778.6151874976,0.0816,0.0255351609441657
"D02","M",0.763156429247647,TRUE,"M","0.05",0.125,197419.35483871,61778.6151874976,0.0816,0.0255351609441657
"D02","M",0.26407529097288,TRUE,"M","0.05",0.05,197419.35483871,61778.6151874976,0.0816,0.0255351609441657
"D02","M",0.198084312524364,TRUE,"M","0.05",0.025,197419.35483871,61778.6151874976,0.0816,0.0255351609441657
"D02","M",1,FALSE,"M","0.05",0.5,197419.35483871,61778.6151874976,0.0816,0.0255351609441657
"D02","M",0,TRUE,"M","0.05",0,NA,NA,NA,NA
"D03","M",0.997008399493729,TRUE,"M","0.025",0.5,169354.838709677,2280.9896167308,0.07,0.000942809041582064
"D03","M",0.984639282015878,TRUE,"M","0.025",0.25,169354.838709677,2280.9896167308,0.07,0.000942809041582064
"D03","M",0.579565067311011,TRUE,"M","0.025",0.125,169354.838709677,2280.9896167308,0.07,0.000942809041582064
"D03","M",0.231043608330457,TRUE,"M","0.025",0.05,169354.838709677,2280.9896167308,0.07,0.000942809041582064
"D03","M",0.16166148889656,TRUE,"M","0.025",0.025,169354.838709677,2280.9896167308,0.07,0.000942809041582064
"D03","M",1,FALSE,"M","0.025",0.5,169354.838709677,2280.9896167308,0.07,0.000942809041582064
"D03","M",0,TRUE,"M","0.025",0,NA,NA,NA,NA
"D04","M",0.996548536209553,TRUE,"M","0.0125",0.5,93169.3548387097,137.333761015539,0.03851,5.67646212197563e-05
"D04","M",0.887765793528505,TRUE,"M","0.0125",0.25,93169.3548387097,137.333761015539,0.03851,5.67646212197563e-05
"D04","M",0.340154083204931,TRUE,"M","0.0125",0.125,93169.3548387097,137.333761015539,0.03851,5.67646212197563e-05
"D04","M",0.181818181818182,TRUE,"M","0.0125",0.05,93169.3548387097,137.333761015539,0.03851,5.67646212197563e-05
"D04","M",0.09115562403698,TRUE,"M","0.0125",0.025,93169.3548387097,137.333761015539,0.03851,5.67646212197563e-05
"D04","M",1,FALSE,"M","0.0125",0.5,93169.3548387097,137.333761015539,0.03851,5.67646212197563e-05
"D04","M",0,TRUE,"M","0.0125",0,NA,NA,NA,NA
"D05","M",0.906729341909946,TRUE,"M","0.00625",0.5,224758.064516129,1373.33761015536,0.0929,0.000567646212197547
"D05","M",0.330034636318654,TRUE,"M","0.00625",0.25,224758.064516129,1373.33761015536,0.0929,0.000567646212197547
"D05","M",0.159760019792182,TRUE,"M","0.00625",0.125,224758.064516129,1373.33761015536,0.0929,0.000567646212197547
"D05","M",0.0883844631370611,TRUE,"M","0.00625",0.05,224758.064516129,1373.33761015536,0.0929,0.000567646212197547
"D05","M",0.0974146462147453,TRUE,"M","0.00625",0.025,224758.064516129,1373.33761015536,0.0929,0.000567646212197547
"D05","M",1,FALSE,"M","0.00625",0.5,224758.064516129,1373.33761015536,0.0929,0.000567646212197547
"D05","M",0,TRUE,"M","0.00625",0,NA,NA,NA,NA
"D06","M",0.683209778733518,TRUE,"M","0",0.5,185806.451612903,1020.08956779625,0.0768,0.000421637021355784
"D06","M",0.366306377680946,TRUE,"M","0",0.25,185806.451612903,1020.08956779625,0.0768,0.000421637021355784
"D06","M",0.249504838435855,TRUE,"M","0",0.125,185806.451612903,1020.08956779625,0.0768,0.000421637021355784
"D06","M",0.11923490464603,TRUE,"M","0",0.05,185806.451612903,1020.08956779625,0.0768,0.000421637021355784
"D06","M",0.143115839511063,TRUE,"M","0",0.025,185806.451612903,1020.08956779625,0.0768,0.000421637021355784
"D06","M",1,FALSE,"M","0",0.5,185806.451612903,1020.08956779625,0.0768,0.000421637021355784
"D06","M",0,TRUE,"M","0",0,NA,NA,NA,NA
"D07","M",0.997765737585879,TRUE,"M","0.1",0.5,87096.7741935484,3606.56125403192,0.036,0.00149071198499986
"D07","M",0.997486454784114,TRUE,"M","0.1",0.25,87096.7741935484,3606.56125403192,0.036,0.00149071198499986
"D07","M",0.816343629559292,TRUE,"M","0.1",0.125,87096.7741935484,3606.56125403192,0.036,0.00149071198499986
"D07","M",0.288610847344021,TRUE,"M","0.1",0.05,87096.7741935484,3606.56125403192,0.036,0.00149071198499986
"D07","M",0.193654694743898,TRUE,"M","0.1",0.025,87096.7741935484,3606.56125403192,0.036,0.00149071198499986
"D07","M",1,FALSE,"M","0.1",0.5,87096.7741935484,3606.56125403192,0.036,0.00149071198499986
"D07","M",0,TRUE,"M","0.1",0,NA,NA,NA,NA
"D08","M",0.998035253171663,TRUE,"M","0.05",0.5,66048.3870967742,1168.65941501528,0.0273,0.000483045891539648
"D08","M",0.994891658246323,TRUE,"M","0.05",0.25,66048.3870967742,1168.65941501528,0.0273,0.000483045891539648
"D08","M",0.817390816211968,TRUE,"M","0.05",0.125,66048.3870967742,1168.65941501528,0.0273,0.000483045891539648
"D08","M",0.300044908498934,TRUE,"M","0.05",0.05,66048.3870967742,1168.65941501528,0.0273,0.000483045891539648
"D08","M",0.183226675648367,TRUE,"M","0.05",0.025,66048.3870967742,1168.65941501528,0.0273,0.000483045891539648
"D08","M",1,FALSE,"M","0.05",0.5,66048.3870967742,1168.65941501528,0.0273,0.000483045891539648
"D08","M",0,TRUE,"M","0.05",0,NA,NA,NA,NA
